signal_timestamp,token_name_x,contract_address,total_wallets_involved,wallets_details,signal_id,initial_ath_usd,final_ath_usd,profit_multiplier,performance_status,evaluation_complete,token_name_y,token_symbol
2025-11-07 18:08:17+00:00,SUPER DOGE,8GTtR2ULUYuqh2SM9vRWcUiqqWxgYUAQKrNVf4VpezV6,2,"[{'type': 'New Wallet', 'id': 7, 'mc_at_buy': 13860.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 21850.0}]",201,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:11:06+00:00,DominoCoin,4hPRLZh2g3EUUCNqvF1V5tHhD1uXbd3TXx7LKHRrbonk,2,"[{'type': 'New Wallet', 'id': 9, 'mc_at_buy': 14250.0}, {'type': 'KOL', 'id': 27, 'mc_at_buy': 22990.0}]",202,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:13:03+00:00,Stimmy,kqBjtXjf54us7xU9j8zDtJX9WkLCPujzmRX9NFFbonk,3,"[{'type': 'New Wallet', 'id': 9, 'mc_at_buy': 23760.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 21910.0}, {'type': 'New Wallet', 'id': 23, 'mc_at_buy': 14560.0}]",203,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:17:13+00:00,N/A,CQcmuU9ZTHzyMy2RJB5nc4BmJdb7nuMba8xnZZvJedev,3,"[{'type': 'New Wallet', 'id': 19, 'mc_at_buy': 31580.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 41230.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 34000.0}]",204,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:19:35+00:00,N/A,CQcmuU9ZTHzyMy2RJB5nc4BmJdb7nuMba8xnZZvJedev,2,"[{'type': 'KOL', 'id': 38, 'mc_at_buy': 24400.0}, {'type': 'New Wallet', 'id': 19, 'mc_at_buy': 31580.0}]",205,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:21:57+00:00,hypergamb,Fk1dmBYqVTDSbvULmBLMHTmswX6ZP6PfvsZxjxSfpump,2,"[{'type': 'New Wallet', 'id': 50, 'mc_at_buy': 25460.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 28730.0}]",206,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:24:25+00:00,Jwimmy,7GkYngMkXzUwMtksUqzfYmtsY8RUboD312FVftx3bonk,2,"[{'type': 'New Wallet', 'id': 19, 'mc_at_buy': 18940.0}, {'type': 'New Wallet', 'id': 35, 'mc_at_buy': 21040.0}]",207,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:27:25+00:00,SS,QjyuWHSAcUWxYoubeB1QDq6wn9rZHxFhgxmiA9i7pnB,3,"[{'type': 'New Wallet', 'id': 4, 'mc_at_buy': 12730.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 10450.0}, {'type': 'New Wallet', 'id': 91, 'mc_at_buy': 10150.0}]",208,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:33:13+00:00,TATER TOT,ABzLumgWEbTAkT8M8uBPQmBuNstFQfCDm4LrBixZLVKN,3,"[{'type': 'New Wallet', 'id': 2, 'mc_at_buy': 20680.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 11330.0}, {'type': 'New Wallet', 'id': 38, 'mc_at_buy': 13810.0}]",209,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:41:17+00:00,this guy,9xnfJUdSgh3TQddPjCWy7DFfevhrmCGre1SKRYcjbonk,2,"[{'type': 'New Wallet', 'id': 32, 'mc_at_buy': 13720.0}, {'type': 'New Wallet', 'id': 57, 'mc_at_buy': 7920.0}]",210,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:45:34+00:00,SWAGCOIN,Esk5r1R2WJFegzSyBcethwL4SdJW7WL69iuDywp2R3JN,2,"[{'type': 'New Wallet', 'id': 4, 'mc_at_buy': 18530.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 15640.0}]",211,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:47:43+00:00,BIEBCOIN,DkMXg3PyN38u6vjG35YxsbT2GDuSpH6vuaJZam6bbonk,2,"[{'type': 'New Wallet', 'id': 7, 'mc_at_buy': 20220.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 7650.0}]",212,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:49:15+00:00,SNEZHOK,1Gbw5yXvAf2HS91HEkxFgmGU3tyF5F98FpcMoeYbonk,2,"[{'type': 'KOL', 'id': 64, 'mc_at_buy': 13020.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 8060.000000000001}]",213,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:50:45+00:00,Beaver,GeHZoDAsPtGu324cYqpKDYJYTAG7ko7MbF2Wi2LVbonk,2,"[{'type': 'New Wallet', 'id': 19, 'mc_at_buy': 17750.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 6350.0}]",214,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:54:55+00:00,COOK,DxWb3qvLP48FTdNanpviDdsCWinjPyUUWj41JQyfbonk,2,"[{'type': 'New Wallet', 'id': 4, 'mc_at_buy': 29950.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 31130.0}]",215,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:56:25+00:00,COOK,EUR3G4ThE3KPFEt9dLDYCrr7AEyVfzhdo6Vthipw9myV,4,"[{'type': 'New Wallet', 'id': 28, 'mc_at_buy': 20340.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 16880.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 13710.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 27170.0}]",216,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:58:25+00:00,BroCoin,9caMFvzSpHMxQ2U3aquyRzvoUU5sVg9xsdKE6rRAbonk,3,"[{'type': 'New Wallet', 'id': 7, 'mc_at_buy': 12350.0}, {'type': 'KOL', 'id': 32, 'mc_at_buy': 13650.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 10660.0}]",217,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:00:11+00:00,AU,2vyvKx33eMDjyg9znN2UyVoxWVRBGeJKsJxNaiYVbonk,2,"[{'type': 'KOL', 'id': 64, 'mc_at_buy': 13540.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 7850.0}]",218,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:03:11+00:00,BB,BGujR8Ss5yvVxNYzkqv1Nb8sUt2nBzGdZNT3hgqhbonk,2,"[{'type': 'KOL', 'id': 59, 'mc_at_buy': 16390.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 9960.0}]",219,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:05:24+00:00,AuraGPT,CtwKcZjv8aTUur14JvTEUf8MoS3jBZ3t86zsgB9Ubonk,2,"[{'type': 'New Wallet', 'id': 7, 'mc_at_buy': 23200.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 12200.0}]",220,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:07:42+00:00,AuraGPT,CtwKcZjv8aTUur14JvTEUf8MoS3jBZ3t86zsgB9Ubonk,6,"[{'type': 'New Wallet', 'id': 14, 'mc_at_buy': 21070.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 29150.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 20380.0}, {'type': 'New Wallet', 'id': 47, 'mc_at_buy': 47390.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 24560.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 12200.0}]",221,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:09:36+00:00,WWW,AnNoMG5dVa1V21tCnKGiK1yeKWmr28xZxzTEpswkbonk,2,"[{'type': 'KOL', 'id': 1, 'mc_at_buy': 14060.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 10460.0}]",222,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:11:06+00:00,SWAGCOIN,75pBaPztK7p5EnjTcBFvMBrMfHwR4XS7mpzdnToabonk,3,"[{'type': 'KOL', 'id': 22, 'mc_at_buy': 32729.999999999996}, {'type': 'New Wallet', 'id': 31, 'mc_at_buy': 31950.0}, {'type': 'KOL', 'id': 31, 'mc_at_buy': 30080.0}]",223,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:13:20+00:00,N/A,GPSNa1W2sWw7wdJc2mJZxS1r48NaLChAUF4a1poAVReL,3,"[{'type': 'New Wallet', 'id': 14, 'mc_at_buy': 16210.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 9640.0}, {'type': 'New Wallet', 'id': 3, 'mc_at_buy': 9000.0}]",224,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:18:24+00:00,Genny,3aLPG1i3ph5MBp9iN45ecGSz2Ryra5Wqd4amTi2Ubonk,2,"[{'type': 'New Wallet', 'id': 2, 'mc_at_buy': 17840.0}, {'type': 'KOL', 'id': 23, 'mc_at_buy': 21940.0}]",225,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:24:14+00:00,Strawberry,35iDB8jvvkJf55YbMyQ5GfQeNG7Z8MFJFn46CR62bonk,2,"[{'type': 'KOL', 'id': 64, 'mc_at_buy': 17550.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 11430.0}]",226,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:25:51+00:00,Strawberry,35iDB8jvvkJf55YbMyQ5GfQeNG7Z8MFJFn46CR62bonk,3,"[{'type': 'New Wallet', 'id': 20, 'mc_at_buy': 17280.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 21410.0}, {'type': 'KOL', 'id': 64, 'mc_at_buy': 17550.0}]",227,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:27:23+00:00,CA,8wUtY76K7hvziPFu27WZXvRRS6rciTEJMZLULXubonk,2,"[{'type': 'New Wallet', 'id': 14, 'mc_at_buy': 15150.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 22010.0}]",228,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:32:05+00:00,MingMueang,9Cu2RBmF6antgrjst5TVNAfGPdR9bYsDLrf5pUaKbonk,2,"[{'type': 'New Wallet', 'id': 14, 'mc_at_buy': 13150.0}, {'type': 'New Wallet', 'id': 3, 'mc_at_buy': 18660.0}]",229,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:33:51+00:00,MING,64eqjGv5voEWDSeHctLpgPwY9dx3e9J1HXGY1zgCbonk,2,"[{'type': 'New Wallet', 'id': 32, 'mc_at_buy': 18340.0}, {'type': 'KOL', 'id': 35, 'mc_at_buy': 11560.0}]",230,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:35:26+00:00,Edgelord,EvUr4wUS48XoFxxDQyEZwy5Yr1ukWAKwRFFDXPEwbonk,2,"[{'type': 'New Wallet', 'id': 3, 'mc_at_buy': 15110.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 17330.0}]",231,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:37:06+00:00,MingMueang,9Cu2RBmF6antgrjst5TVNAfGPdR9bYsDLrf5pUaKbonk,5,"[{'type': 'New Wallet', 'id': 14, 'mc_at_buy': 22820.0}, {'type': 'KOL', 'id': 16, 'mc_at_buy': 41100.0}, {'type': 'KOL', 'id': 7, 'mc_at_buy': 79410.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 54320.0}, {'type': 'KOL', 'id': 35, 'mc_at_buy': 36450.0}]",232,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:40:07+00:00,BoatKid,Xo97UhXA1JfgBDdbeV4nfSgBcTJdywtPsZfQ3Aobonk,2,"[{'type': 'KOL', 'id': 89, 'mc_at_buy': 26380.0}, {'type': 'New Wallet', 'id': 38, 'mc_at_buy': 23010.0}]",233,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:41:58+00:00,Sota,CArQjaSED1QGPRCBEK7wTxdzfteACf2VQtmTSGsPbonk,2,"[{'type': 'New Wallet', 'id': 35, 'mc_at_buy': 19480.0}, {'type': 'KOL', 'id': 64, 'mc_at_buy': 13010.0}]",234,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:44:03+00:00,Sota,7vzZnHyfg4C9Asz59Y6YXRkw8DsYWDGqn4Uwa9cJbonk,3,"[{'type': 'New Wallet', 'id': 3, 'mc_at_buy': 13240.0}, {'type': 'New Wallet', 'id': 20, 'mc_at_buy': 9920.0}, {'type': 'KOL', 'id': 23, 'mc_at_buy': 11310.0}]",235,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:47:22+00:00,Sota,CArQjaSED1QGPRCBEK7wTxdzfteACf2VQtmTSGsPbonk,7,"[{'type': 'New Wallet', 'id': 7, 'mc_at_buy': 29220.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 54680.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 127440.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 147750.0}, {'type': 'New Wallet', 'id': 68, 'mc_at_buy': 89210.0}, {'type': 'New Wallet', 'id': 90, 'mc_at_buy': 141560.0}, {'type': 'KOL', 'id': 22, 'mc_at_buy': 118460.0}]",236,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:48:55+00:00,SUPERPEDO,DkUWVfGaWmfYedPmjhQ49kyjRirNsMt5uGWN8wHsEmH3,2,"[{'type': 'New Wallet', 'id': 4, 'mc_at_buy': 24370.0}, {'type': 'New Wallet', 'id': 38, 'mc_at_buy': 17400.0}]",237,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:51:16+00:00,SUPERPEDO,DkUWVfGaWmfYedPmjhQ49kyjRirNsMt5uGWN8wHsEmH3,5,"[{'type': 'New Wallet', 'id': 3, 'mc_at_buy': 13340.0}, {'type': 'New Wallet', 'id': 32, 'mc_at_buy': 9580.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 18160.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 24370.0}, {'type': 'New Wallet', 'id': 38, 'mc_at_buy': 17400.0}]",238,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:53:07+00:00,ROCK,CZNdb82amX5WX5rs3oCyyjUVwZckqhoGA7gYyYgbbonk,3,"[{'type': 'New Wallet', 'id': 20, 'mc_at_buy': 33350.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 27530.0}, {'type': 'KOL', 'id': 22, 'mc_at_buy': 13050.0}]",239,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:54:41+00:00,PENGUBASE,5fpSZepWaB9otHscofZo5s7fegRWjE4n2PMux7XiEs6o,3,"[{'type': 'New Wallet', 'id': 23, 'mc_at_buy': 20400.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 14660.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 12490.0}]",240,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:56:34+00:00,Runner,4XSs22XVhDgrbdVSSPHTMWrKJpqK5AWD7tLuKB4emoon,2,"[{'type': 'New Wallet', 'id': 4, 'mc_at_buy': 19250.0}, {'type': 'New Wallet', 'id': 3, 'mc_at_buy': 17340.0}]",241,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:58:07+00:00,PENGUBASE,5fpSZepWaB9otHscofZo5s7fegRWjE4n2PMux7XiEs6o,3,"[{'type': 'New Wallet', 'id': 14, 'mc_at_buy': 28900.0}, {'type': 'KOL', 'id': 20, 'mc_at_buy': 61900.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 80700.0}]",242,0.0,0.0,0.0,PENDING,False,,
2025-11-07 19:59:41+00:00,BASELANA,C8dB1UE9zrj8g7x8dvhLgA4P38ig2X1G9qF6nt4hbonk,8,"[{'type': 'New Wallet', 'id': 52, 'mc_at_buy': 22000.0}, {'type': 'New Wallet', 'id': 36, 'mc_at_buy': 18530.0}, {'type': 'KOL', 'id': 20, 'mc_at_buy': 36630.0}, {'type': 'KOL', 'id': 7, 'mc_at_buy': 34020.0}, {'type': 'KOL', 'id': 16, 'mc_at_buy': 29460.0}, {'type': 'New Wallet', 'id': 19, 'mc_at_buy': 14400.0}, {'type': 'New Wallet', 'id': 47, 'mc_at_buy': 12110.0}, {'type': 'KOL', 'id': 4, 'mc_at_buy': 6760.0}]",243,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:01:17+00:00,baseify,73koZJZvBBJrpYoxAXqUb664SkV6s6T1PM98tnq6bonk,4,"[{'type': 'New Wallet', 'id': 14, 'mc_at_buy': 22370.0}, {'type': 'New Wallet', 'id': 20, 'mc_at_buy': 12930.0}, {'type': 'New Wallet', 'id': 43, 'mc_at_buy': 11080.0}, {'type': 'KOL', 'id': 64, 'mc_at_buy': 8280.0}]",244,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:02:47+00:00,baseify,73koZJZvBBJrpYoxAXqUb664SkV6s6T1PM98tnq6bonk,5,"[{'type': 'New Wallet', 'id': 43, 'mc_at_buy': 18740.0}, {'type': 'New Wallet', 'id': 20, 'mc_at_buy': 21690.0}, {'type': 'KOL', 'id': 2, 'mc_at_buy': 15600.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 25870.0}, {'type': 'KOL', 'id': 64, 'mc_at_buy': 8280.0}]",245,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:06:09+00:00,JIFFPOM,2zgd7NUfeu3We8Dm1Fv74xF9kQHCrxdqH1uxUVzAbonk,4,"[{'type': 'KOL', 'id': 64, 'mc_at_buy': 29810.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 48690.0}, {'type': 'New Wallet', 'id': 41, 'mc_at_buy': 57060.0}, {'type': 'KOL', 'id': 7, 'mc_at_buy': 46250.0}]",246,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:08:10+00:00,MF,CgS3FM7QgLXJmFBVTN44C7kKrMP7v8ucdn8aZtibbonk,5,"[{'type': 'KOL', 'id': 7, 'mc_at_buy': 12460.0}, {'type': 'KOL', 'id': 17, 'mc_at_buy': 5220.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 11640.0}, {'type': 'New Wallet', 'id': 154, 'mc_at_buy': 22450.0}, {'type': 'New Wallet', 'id': 60, 'mc_at_buy': 38900.0}]",247,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:09:48+00:00,Savings,HG7xcnaY5djaQGfgRYYdgvzz3VoKfwWTUjBbRysDbonk,3,"[{'type': 'KOL', 'id': 78, 'mc_at_buy': 13040.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 40210.0}, {'type': 'New Wallet', 'id': 41, 'mc_at_buy': 40100.0}]",248,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:14:03+00:00,AWAYTEAM,2j5rv4b7io5jPf6MKHokAQghsKBWudFuhz9kL68apump,2,"[{'type': 'New Wallet', 'id': 34, 'mc_at_buy': 31950.0}, {'type': 'New Wallet', 'id': 35, 'mc_at_buy': 24150.0}]",249,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:16:06+00:00,UNDERWAR,6tFRzPUYNgDmJqqAnoLU62S9Vh67eGPfRbDYUavPbonk,2,"[{'type': 'New Wallet', 'id': 2, 'mc_at_buy': 12860.0}, {'type': 'KOL', 'id': 4, 'mc_at_buy': 5290.0}]",250,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:17:36+00:00,underwear,9teyPwtw5uJxPfvLJnZfEmos8ihtxjHLrUPes7N7bonk,6,"[{'type': 'KOL', 'id': 7, 'mc_at_buy': 30720.0}, {'type': 'KOL', 'id': 2, 'mc_at_buy': 20730.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 34880.0}, {'type': 'New Wallet', 'id': 20, 'mc_at_buy': 61210.0}, {'type': 'New Wallet', 'id': 62, 'mc_at_buy': 23460.0}, {'type': 'New Wallet', 'id': 47, 'mc_at_buy': 9210.0}]",251,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:20:28+00:00,BLANK,Bxq849uBLb8HiBAA3nZuuNtgGb31eH5wSyv1863Cpump,11,"[{'type': 'New Wallet', 'id': 19, 'mc_at_buy': 24410.0}, {'type': 'New Wallet', 'id': 60, 'mc_at_buy': 62380.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 78450.0}, {'type': 'KOL', 'id': 2, 'mc_at_buy': 67200.0}, {'type': 'New Wallet', 'id': 15, 'mc_at_buy': 79600.0}, {'type': 'New Wallet', 'id': 154, 'mc_at_buy': 61960.0}, {'type': 'KOL', 'id': 7, 'mc_at_buy': 51470.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 57210.0}, {'type': 'New Wallet', 'id': 22, 'mc_at_buy': 50020.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 31700.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 25880.0}]",252,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:21:58+00:00,✧,HzYRF7DvNtkscjkj3iJDHrUyR6Ze4BuY82iVSRHjbonk,3,"[{'type': 'New Wallet', 'id': 20, 'mc_at_buy': 14930.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 11440.0}, {'type': 'KOL', 'id': 4, 'mc_at_buy': 8670.0}]",253,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:24:44+00:00,ACCW,2Pi6t3iP2Kx92XtUNVr11U8a9o1LoK2UjZzmq5kv1FGu,3,"[{'type': 'New Wallet', 'id': 4, 'mc_at_buy': 13210.0}, {'type': 'KOL', 'id': 22, 'mc_at_buy': 8930.0}, {'type': 'KOL', 'id': 16, 'mc_at_buy': 8330.0}]",254,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:26:52+00:00,AFC,62SzTG8NxNNgMPFXsqJbCoADJoERmJwMtK2NEK53jups,2,"[{'type': 'New Wallet', 'id': 36, 'mc_at_buy': 20190.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 43250.0}]",255,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:28:27+00:00,RT,Gx3L2iYBwpMLLMshiVZoYxUxomgHzv4f9aDemKtLbonk,5,"[{'type': 'New Wallet', 'id': 43, 'mc_at_buy': 13500.0}, {'type': 'New Wallet', 'id': 91, 'mc_at_buy': 19990.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 15180.0}, {'type': 'KOL', 'id': 7, 'mc_at_buy': 222770.0}, {'type': 'New Wallet', 'id': 26, 'mc_at_buy': 199190.0}]",256,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:30:25+00:00,xSHARK,6sn9gpuKYFLaA9tWErieLV8jn1kEyvu1GJdYNenCbonk,2,"[{'type': 'New Wallet', 'id': 3, 'mc_at_buy': 12120.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 7510.0}]",257,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:32:05+00:00,RT,Gx3L2iYBwpMLLMshiVZoYxUxomgHzv4f9aDemKtLbonk,3,"[{'type': 'KOL', 'id': 2, 'mc_at_buy': 22990.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 19660.0}, {'type': 'New Wallet', 'id': 43, 'mc_at_buy': 13500.0}]",258,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:34:41+00:00,Bonkey,9eyBhopPUMpnHkxQQdXocDWfBaaRSu28jNiosheNbonk,6,"[{'type': 'New Wallet', 'id': 47, 'mc_at_buy': 24680.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 42830.0}, {'type': 'New Wallet', 'id': 40, 'mc_at_buy': 37310.0}, {'type': 'KOL', 'id': 59, 'mc_at_buy': 20080.0}, {'type': 'New Wallet', 'id': 154, 'mc_at_buy': 14480.0}, {'type': 'New Wallet', 'id': 35, 'mc_at_buy': 25750.0}]",259,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:34:42+00:00,Bonkey,9eyBhopPUMpnHkxQQdXocDWfBaaRSu28jNiosheNbonk,6,"[{'type': 'New Wallet', 'id': 47, 'mc_at_buy': 24680.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 42830.0}, {'type': 'New Wallet', 'id': 40, 'mc_at_buy': 37310.0}, {'type': 'KOL', 'id': 59, 'mc_at_buy': 20080.0}, {'type': 'New Wallet', 'id': 154, 'mc_at_buy': 14480.0}, {'type': 'New Wallet', 'id': 35, 'mc_at_buy': 25750.0}]",260,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:38:19+00:00,TOOLS,EjGPZMYhDknXcUiaPhhFHidaFusic4SxYJetyoevbonk,2,"[{'type': 'KOL', 'id': 54, 'mc_at_buy': 15360.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 26850.0}]",261,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:40:05+00:00,MEI-CHAN,9rYMGNWwVqiSKdoBfBuKSgBi49UmW3CVKSt89Wsbonk,2,"[{'type': 'New Wallet', 'id': 35, 'mc_at_buy': 14530.0}, {'type': 'New Wallet', 'id': 124, 'mc_at_buy': 8330.0}]",262,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:41:44+00:00,MEI-CHAN,9rYMGNWwVqiSKdoBfBuKSgBi49UmW3CVKSt89Wsbonk,6,"[{'type': 'New Wallet', 'id': 109, 'mc_at_buy': 20090.0}, {'type': 'KOL', 'id': 7, 'mc_at_buy': 31530.0}, {'type': 'New Wallet', 'id': 38, 'mc_at_buy': 29580.0}, {'type': 'New Wallet', 'id': 26, 'mc_at_buy': 25750.0}, {'type': 'New Wallet', 'id': 35, 'mc_at_buy': 14530.0}, {'type': 'New Wallet', 'id': 124, 'mc_at_buy': 8330.0}]",263,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:43:16+00:00,MEI-CHAN,YEjGjLrWypfi81eFdEUXzZTTRkgH8E5a7rRkhCbbonk,5,"[{'type': 'KOL', 'id': 23, 'mc_at_buy': 21120.0}, {'type': 'KOL', 'id': 64, 'mc_at_buy': 14200.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 20280.0}, {'type': 'New Wallet', 'id': 3, 'mc_at_buy': 16230.0}, {'type': 'New Wallet', 'id': 14, 'mc_at_buy': 7780.0}]",264,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:45:23+00:00,fsjal,28sFd3Qr2w8VD1QtsyBBhjm8dZGAhQkSJoK47c1Zbonk,2,"[{'type': 'New Wallet', 'id': 5, 'mc_at_buy': 32820.0}, {'type': 'KOL', 'id': 64, 'mc_at_buy': 25820.0}]",265,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:49:02+00:00,fsjal,28sFd3Qr2w8VD1QtsyBBhjm8dZGAhQkSJoK47c1Zbonk,4,"[{'type': 'KOL', 'id': 7, 'mc_at_buy': 27170.0}, {'type': 'KOL', 'id': 32, 'mc_at_buy': 43240.0}, {'type': 'New Wallet', 'id': 5, 'mc_at_buy': 51990.0}, {'type': 'KOL', 'id': 59, 'mc_at_buy': 49730.0}]",266,0.0,0.0,0.0,PENDING,False,,
2025-11-07 20:50:49+00:00,PlagueCoin,3PwFC3SA3cx2FXXFaTaq2bNkXrghs7BHfCAJo8jybonk,2,"[{'type': 'KOL', 'id': 1, 'mc_at_buy': 21190.0}, {'type': 'New Wallet', 'id': 10, 'mc_at_buy': 7300.0}]",267,0.0,0.0,0.0,PENDING,False,,
